ID,Prob1
93807, 0.17
93808, 0.20
93809, 0.36
93810, 0.03
93811, 0.49
93812, 0.19
93813, 0.22
93814, 0.11
93815, 0.78
93816, 0.11
93817, 0.30
93818, 0.73
93819, 0.18
93820, 0.01
93821, 0.44
93822, 0.28
93823, 0.14
93824, 0.26
93825, 0.27
93826, 0.12
93827, 0.38
93828, 0.50
93829, 0.00
93830, 0.33
93831, 0.20
93832, 0.27
93833, 0.03
93834, 0.15
93835, 0.14
93836, 0.53
93837, 0.17
93838, 0.00
93839, 0.25
93840, 0.86
93841, 0.45
93842, 0.59
93843, 0.27
93844, 0.44
93845, 0.83
93846, 0.00
93847, 0.65
93848, 0.24
93849, 0.12
93850, 0.16
93851, 0.00
93852, 0.18
93853, 0.59
93854, 0.78
93855, 0.13
93856, 0.23
93857, 0.60
93858, 0.83
93859, 0.96
93860, 0.08
93861, 0.01
93862, 0.00
93863, 0.58
93864, 0.69
93865, 0.31
93866, 0.33
93867, 0.21
93868, 0.30
93869, 0.82
93870, 0.23
93871, 0.25
93872, 0.34
93873, 0.59
93874, 0.37
93875, 0.19
93876, 0.32
93877, 0.44
93878, 0.15
93879, 0.07
93880, 0.85
93881, 0.54
93882, 0.16
93883, 0.37
93884, 0.95
93885, 0.00
93886, 0.23
93887, 0.10
93888, 0.02
93889, 0.00
93890, 0.84
93891, 0.38
93892, 0.41
93893, 0.24
93894, 0.30
93895, 0.59
93896, 0.36
93897, 0.00
93898, 0.07
93899, 0.03
93900, 0.48
93901, 0.00
93902, 0.88
93903, 0.28
93904, 0.69
93905, 0.41
93906, 0.20
93907, 0.31
93908, 0.74
93909, 0.66
93910, 0.15
93911, 0.30
93912, 0.38
93913, 0.19
93914, 0.05
93915, 0.16
93916, 0.17
93917, 0.47
93918, 0.30
93919, 0.02
93920, 0.30
93921, 0.15
93922, 0.47
93923, 0.71
93924, 0.72
93925, 0.39
93926, 0.23
93927, 0.07
93928, 0.18
93929, 0.08
93930, 0.70
93931, 0.08
93932, 0.21
93933, 0.55
93934, 0.50
93935, 0.51
93936, 0.12
93937, 0.48
93938, 0.28
93939, 0.16
93940, 0.34
93941, 0.15
93942, 0.30
93943, 0.44
93944, 0.53
93945, 0.00
93946, 0.41
93947, 0.08
93948, 0.24
93949, 0.05
93950, 0.04
93951, 0.19
93952, 0.38
93953, 0.19
93954, 0.39
93955, 0.18
93956, 0.06
93957, 0.41
93958, 0.29
93959, 0.14
93960, 0.13
93961, 0.59
93962, 0.18
93963, 0.49
93964, 0.04
93965, 0.03
93966, 0.12
93967, 0.06
93968, 0.72
93969, 0.10
93970, 0.29
93971, 0.23
93972, 0.68
93973, 0.55
93974, 0.39
93975, 0.45
93976, 0.49
93977, 0.43
93978, 0.00
93979, 0.39
93980, 0.56
93981, 0.41
93982, 0.38
93983, 0.16
93984, 0.26
93985, 0.04
93986, 0.43
93987, 0.01
93988, 0.05
93989, 0.45
93990, 0.25
93991, 0.21
93992, 0.44
93993, 0.77
93994, 0.33
93995, 0.07
93996, 0.14
93997, 0.89
93998, 0.56
93999, 0.23
94000, 0.65
94001, 0.58
94002, 0.44
94003, 0.95
94004, 0.19
94005, 0.32
94006, 0.76
94007, 0.14
94008, 0.71
94009, 0.80
94010, 0.05
94011, 0.49
94012, 0.26
94013, 0.08
94014, 0.11
94015, 0.02
94016, 0.84
94017, 0.29
94018, 0.15
94019, 0.28
94020, 0.22
94021, 0.82
94022, 0.20
94023, 0.00
94024, 0.17
94025, 0.50
94026, 0.47
94027, 0.15
94028, 0.32
94029, 0.42
94030, 0.39
94031, 0.20
94032, 0.23
94033, 0.30
94034, 0.06
94035, 0.35
94036, 0.14
94037, 0.14
94038, 0.71
94039, 0.48
94040, 0.61
94041, 0.28
94042, 0.14
94043, 0.76
94044, 0.42
94045, 0.49
94046, 0.27
94047, 0.86
94048, 0.43
94049, 0.51
94050, 0.19
94051, 0.44
94052, 0.02
94053, 0.54
94054, 0.63
94055, 0.25
94056, 0.43
94057, 0.44
94058, 0.18
94059, 0.51
94060, 0.24
94061, 0.40
94062, 0.75
94063, 0.07
94064, 0.00
94065, 0.37
94066, 0.42
94067, 0.04
94068, 0.22
94069, 0.47
94070, 0.00
94071, 0.77
94072, 0.22
94073, 0.09
94074, 0.57
94075, 0.46
94076, 0.52
94077, 0.00
94078, 0.00
94079, 0.50
94080, 0.04
94081, 0.30
94082, 0.40
94083, 0.37
94084, 0.59
94085, 0.52
94086, 0.42
94087, 0.40
94088, 0.57
94089, 0.45
94090, 0.37
94091, 0.11
94092, 0.26
94093, 0.06
94094, 0.22
94095, 0.21
94096, 0.45
94097, 0.28
94098, 0.72
94099, 0.43
94100, 0.05
94101, 0.89
94102, 0.21
94103, 0.80
94104, 0.03
94105, 0.01
94106, 0.29
94107, 0.01
94108, 0.00
94109, 0.70
94110, 0.18
94111, 0.00
94112, 0.47
94113, 0.49
94114, 0.15
94115, 0.02
94116, 0.22
94117, 0.02
94118, 0.69
94119, 0.03
94120, 0.45
94121, 0.90
94122, 0.27
94123, 0.42
94124, 0.51
94125, 0.66
94126, 0.87
94127, 0.26
94128, 0.44
94129, 0.15
94130, 0.46
94131, 0.71
94132, 0.36
94133, 0.30
94134, 0.60
94135, 0.01
94136, 0.21
94137, 0.64
94138, 0.61
94139, 0.18
94140, 0.25
94141, 0.11
94142, 0.54
94143, 0.54
94144, 0.27
94145, 0.51
94146, 0.65
94147, 0.51
94148, 0.37
94149, 0.38
94150, 0.23
94151, 0.00
94152, 0.78
94153, 0.20
94154, 0.48
94155, 0.07
94156, 0.43
94157, 0.34
94158, 0.50
94159, 0.31
94160, 0.23
94161, 0.33
94162, 0.23
94163, 0.34
94164, 0.24
94165, 0.05
94166, 0.31
94167, 0.23
94168, 0.40
94169, 0.00
94170, 0.34
94171, 0.57
94172, 0.20
94173, 0.00
94174, 0.22
94175, 0.68
94176, 0.44
94177, 0.40
94178, 0.30
94179, 0.11
94180, 0.33
94181, 0.48
94182, 0.25
94183, 0.33
94184, 0.37
94185, 0.85
94186, 0.26
94187, 0.48
94188, 0.54
94189, 0.33
94190, 0.49
94191, 0.27
94192, 0.02
94193, 0.35
94194, 0.60
94195, 0.16
94196, 0.35
94197, 0.55
94198, 0.33
94199, 0.12
94200, 0.31
94201, 0.55
94202, 0.35
94203, 0.72
94204, 0.38
94205, 0.13
94206, 0.25
94207, 0.50
94208, 0.10
94209, 0.26
94210, 0.22
94211, 0.00
94212, 0.85
94213, 0.04
94214, 0.08
94215, 0.44
94216, 0.46
94217, 0.50
94218, 0.43
94219, 0.32
94220, 0.20
94221, 0.50
94222, 0.88
94223, 0.66
94224, 0.70
94225, 0.29
94226, 0.21
94227, 0.23
94228, 0.06
94229, 0.31
94230, 0.66
94231, 0.54
94232, 0.36
94233, 0.00
94234, 0.50
94235, 0.55
94236, 0.06
94237, 0.87
94238, 0.29
94239, 0.41
94240, 0.35
94241, 0.33
94242, 0.21
94243, 0.21
94244, 0.92
94245, 0.45
94246, 0.30
94247, 0.09
94248, 0.27
94249, 0.78
94250, 0.03
94251, 0.30
94252, 0.33
94253, 0.30
94254, 0.02
94255, 0.50
94256, 0.40
94257, 0.34
94258, 0.78
94259, 0.12
94260, 0.26
94261, 0.39
94262, 0.80
94263, 0.33
94264, 0.63
94265, 0.01
94266, 0.57
94267, 0.22
94268, 0.56
94269, 0.43
94270, 0.30
94271, 0.35
94272, 0.12
94273, 0.22
94274, 0.42
94275, 0.25
94276, 0.27
94277, 0.00
94278, 0.16
94279, 0.33
94280, 0.14
94281, 0.16
94282, 0.30
94283, 0.26
94284, 0.24
94285, 0.11
94286, 0.70
94287, 0.22
94288, 0.29
94289, 0.54
94290, 0.11
94291, 0.44
94292, 0.23
94293, 0.44
94294, 0.00
94295, 0.44
94296, 0.20
94297, 0.21
94298, 0.47
94299, 0.63
94300, 0.68
94301, 0.53
94302, 0.01
94303, 0.34
94304, 0.00
94305, 0.67
94306, 0.27
94307, 0.30
94308, 0.15
94309, 0.01
94310, 0.09
94311, 0.09
94312, 0.39
94313, 0.01
94314, 0.00
94315, 0.23
94316, 0.11
94317, 0.35
94318, 0.07
94319, 0.27
94320, 0.34
94321, 0.22
94322, 0.11
94323, 0.32
94324, 0.82
94325, 0.42
94326, 0.15
94327, 0.74
94328, 0.16
94329, 0.53
94330, 0.18
94331, 0.10
94332, 0.16
94333, 0.26
94334, 0.07
94335, 0.36
94336, 0.20
94337, 0.17
94338, 0.67
94339, 0.41
94340, 0.34
94341, 0.35
94342, 0.45
94343, 0.17
94344, 0.24
94345, 0.10
94346, 0.37
94347, 0.49
94348, 0.88
94349, 0.07
94350, 0.27
94351, 0.17
94352, 0.41
94353, 0.59
94354, 0.07
94355, 0.15
94356, 0.65
94357, 0.34
94358, 0.58
94359, 0.55
94360, 0.79
94361, 0.17
94362, 0.10
94363, 0.26
94364, 0.88
94365, 0.04
94366, 0.73
94367, 0.72
94368, 0.26
94369, 0.07
94370, 0.44
94371, 0.29
94372, 0.66
94373, 0.19
94374, 0.46
94375, 0.34
94376, 0.28
94377, 0.31
94378, 0.28
94379, 0.43
94380, 0.78
94381, 0.71
94382, 0.73
94383, 0.66
94384, 0.28
94385, 0.05
94386, 0.27
94387, 0.17
94388, 0.07
94389, 0.17
94390, 0.16
94391, 0.68
94392, 0.40
94393, 0.24
94394, 0.05
94395, 0.30
94396, 0.43
94397, 0.41
94398, 0.00
94399, 0.66
94400, 0.25
94401, 0.40
94402, 0.35
94403, 0.19
94404, 0.00
94405, 0.58
94406, 0.03
94407, 0.66
94408, 0.58
94409, 0.27
94410, 0.09
94411, 0.38
94412, 0.09
94413, 0.64
94414, 0.13
94415, 0.56
94416, 0.42
94417, 0.08
94418, 0.73
94419, 0.26
94420, 0.05
94421, 0.12
94422, 0.35
94423, 0.08
94424, 0.25
94425, 0.70
94426, 0.21
94427, 0.30
94428, 0.56
94429, 0.08
94430, 0.47
94431, 0.13
94432, 0.06
94433, 0.17
94434, 0.56
94435, 0.35
94436, 0.13
94437, 0.69
94438, 0.42
94439, 0.33
94440, 0.12
94441, 0.26
94442, 0.74
94443, 0.00
94444, 0.00
94445, 0.21
94446, 0.74
94447, 0.05
94448, 0.11
94449, 0.38
94450, 0.68
94451, 0.23
94452, 0.10
94453, 0.14
94454, 0.01
94455, 0.72
94456, 0.14
94457, 0.86
94458, 0.19
94459, 0.13
94460, 0.10
94461, 0.64
94462, 0.13
94463, 0.14
94464, 0.01
94465, 0.09
94466, 0.14
94467, 0.32
94468, 0.23
94469, 0.48
94470, 0.32
94471, 0.48
94472, 0.15
94473, 0.14
94474, 0.67
94475, 0.13
94476, 0.16
94477, 0.27
94478, 0.05
94479, 0.60
94480, 0.49
94481, 0.09
94482, 0.23
94483, 0.25
94484, 0.02
94485, 0.50
94486, 0.15
94487, 0.94
94488, 0.11
94489, 0.47
94490, 0.07
94491, 0.49
94492, 0.56
94493, 0.59
94494, 0.64
94495, 0.55
94496, 0.49
94497, 0.10
94498, 0.13
94499, 0.34
94500, 0.79
94501, 0.00
94502, 0.06
94503, 0.24
94504, 0.52
94505, 0.24
94506, 0.23
94507, 0.06
94508, 0.10
94509, 0.04
94510, 0.33
94511, 0.21
94512, 0.46
94513, 0.64
94514, 0.01
94515, 0.26
94516, 0.45
94517, 0.21
94518, 0.44
94519, 0.14
94520, 0.28
94521, 0.14
94522, 0.46
94523, 0.06
94524, 0.06
94525, 0.42
94526, 0.20
94527, 0.14
94528, 0.37
94529, 0.31
94530, 0.80
94531, 0.09
94532, 0.04
94533, 0.17
94534, 0.10
94535, 0.41
94536, 0.99
94537, 0.20
94538, 0.57
94539, 0.01
94540, 0.57
94541, 0.48
94542, 0.26
94543, 0.38
94544, 0.15
94545, 0.40
94546, 0.16
94547, 0.36
94548, 0.13
94549, 0.00
94550, 0.52
94551, 0.51
94552, 0.41
94553, 0.01
94554, 0.07
94555, 0.31
94556, 0.92
94557, 0.38
94558, 0.08
94559, 0.14
94560, 0.17
94561, 0.25
94562, 0.34
94563, 0.40
94564, 0.36
94565, 0.32
94566, 0.53
94567, 0.22
94568, 0.27
94569, 0.65
94570, 0.06
94571, 0.37
94572, 0.11
94573, 0.00
94574, 0.33
94575, 0.28
94576, 0.06
94577, 0.06
94578, 0.03
94579, 0.22
94580, 0.60
94581, 0.07
94582, 0.21
94583, 0.01
94584, 0.09
94585, 0.15
94586, 0.15
94587, 0.26
94588, 0.52
94589, 0.05
94590, 0.16
94591, 0.03
94592, 0.89
94593, 0.93
94594, 0.29
94595, 0.36
94596, 0.07
94597, 0.18
94598, 0.49
94599, 0.16
94600, 0.72
94601, 0.56
94602, 0.49
94603, 0.67
94604, 0.04
94605, 0.36
94606, 0.33
94607, 0.00
94608, 0.23
94609, 0.10
94610, 0.19
94611, 0.18
94612, 0.40
94613, 0.18
94614, 0.70
94615, 0.23
94616, 0.32
94617, 0.21
94618, 0.07
94619, 0.01
94620, 0.60
94621, 0.51
94622, 0.70
94623, 0.08
94624, 0.60
94625, 0.70
94626, 0.22
94627, 0.55
94628, 0.12
94629, 0.84
94630, 0.27
94631, 0.60
94632, 0.46
94633, 0.18
94634, 0.51
94635, 0.39
94636, 0.30
94637, 0.21
94638, 0.45
94639, 0.15
94640, 0.27
94641, 0.48
94642, 0.18
94643, 0.33
94644, 0.00
94645, 0.50
94646, 0.23
94647, 0.46
94648, 0.42
94649, 0.00
94650, 0.76
94651, 0.38
94652, 0.33
94653, 0.38
94654, 0.66
94655, 0.40
94656, 0.83
94657, 0.15
94658, 0.46
94659, 0.38
94660, 0.84
94661, 0.48
94662, 0.56
94663, 0.56
94664, 0.53
94665, 0.33
94666, 0.12
94667, 0.04
94668, 0.77
94669, 0.48
94670, 0.00
94671, 0.15
94672, 0.08
94673, 0.01
94674, 0.31
94675, 0.08
94676, 0.20
94677, 0.44
94678, 0.49
94679, 0.25
94680, 0.56
94681, 0.05
94682, 0.09
94683, 0.23
94684, 0.18
94685, 0.85
94686, 0.11
94687, 0.75
94688, 0.20
94689, 0.19
94690, 0.17
94691, 0.52
94692, 0.22
94693, 0.17
94694, 0.63
94695, 0.84
94696, 0.21
94697, 0.51
94698, 0.52
94699, 0.13
94700, 0.00
94701, 0.17
94702, 0.39
94703, 0.31
94704, 0.68
94705, 0.49
94706, 0.23
94707, 0.24
94708, 0.28
94709, 0.45
94710, 0.31
94711, 0.00
94712, 0.03
94713, 0.03
94714, 0.58
94715, 0.33
94716, 0.18
94717, 0.10
94718, 0.35
94719, 0.15
94720, 0.47
94721, 0.69
94722, 0.62
94723, 0.19
94724, 0.28
94725, 0.57
94726, 0.73
94727, 0.77
94728, 0.33
94729, 0.57
94730, 0.40
94731, 0.12
94732, 0.84
94733, 0.35
94734, 0.26
94735, 0.41
94736, 0.45
94737, 0.51
94738, 0.06
94739, 0.26
94740, 0.48
94741, 0.10
94742, 0.30
94743, 0.50
94744, 0.10
94745, 0.15
94746, 0.28
94747, 0.00
94748, 0.24
94749, 0.54
94750, 0.22
94751, 0.39
94752, 0.44
94753, 0.71
94754, 0.41
94755, 0.56
94756, 0.29
94757, 0.29
94758, 0.42
94759, 0.02
94760, 0.25
94761, 0.87
94762, 0.07
94763, 0.39
94764, 0.01
94765, 0.07
94766, 0.70
94767, 0.49
94768, 0.09
94769, 0.58
94770, 0.18
94771, 0.11
94772, 0.50
94773, 0.00
94774, 0.22
94775, 0.01
94776, 0.93
94777, 0.14
94778, 0.45
94779, 0.38
94780, 0.18
94781, 0.49
94782, 0.71
94783, 0.37
94784, 0.78
94785, 0.90
94786, 0.27
94787, 0.24
94788, 0.12
94789, 0.83
94790, 0.30
94791, 0.83
94792, 0.33
94793, 0.52
94794, 0.03
94795, 0.00
94796, 0.55
94797, 0.03
94798, 0.48
94799, 0.26
94800, 0.80
94801, 0.46
94802, 0.30
94803, 0.15
94804, 0.30
94805, 0.93
94806, 0.19
94807, 0.29
94808, 0.29
94809, 0.09
94810, 0.12
94811, 0.84
94812, 0.09
94813, 0.38
94814, 0.40
94815, 0.43
94816, 0.58
94817, 0.31
94818, 0.76
94819, 0.17
94820, 0.65
94821, 0.49
94822, 0.33
94823, 0.25
94824, 0.68
94825, 0.46
94826, 0.76
94827, 0.85
94828, 0.27
94829, 0.22
94830, 0.49
94831, 0.42
94832, 0.58
94833, 0.06
94834, 0.29
94835, 0.28
94836, 0.23
94837, 0.81
94838, 0.39
94839, 0.87
94840, 0.08
94841, 0.25
94842, 0.45
94843, 0.54
94844, 0.33
94845, 0.49
94846, 0.37
94847, 0.12
94848, 0.22
94849, 0.44
94850, 0.05
94851, 0.43
94852, 0.06
94853, 0.22
94854, 0.05
94855, 0.23
94856, 0.59
94857, 0.09
94858, 0.17
94859, 0.04
94860, 0.21
94861, 0.46
94862, 0.34
94863, 0.00
94864, 0.45
94865, 0.59
94866, 0.13
94867, 0.49
94868, 0.02
94869, 0.40
94870, 0.42
94871, 0.23
94872, 0.31
94873, 0.65
94874, 0.30
94875, 0.53
94876, 0.05
94877, 0.28
94878, 0.33
94879, 0.44
94880, 0.59
94881, 0.14
94882, 0.00
94883, 0.52
94884, 0.75
94885, 0.00
94886, 0.30
94887, 0.34
94888, 0.60
94889, 0.64
94890, 0.61
94891, 0.35
94892, 0.17
94893, 0.40
94894, 0.16
94895, 0.68
94896, 0.28
94897, 0.43
94898, 0.04
94899, 0.57
94900, 0.01
94901, 0.22
94902, 0.27
94903, 0.06
94904, 0.26
94905, 0.66
94906, 0.04
94907, 0.45
94908, 0.22
94909, 0.02
94910, 0.28
94911, 0.01
94912, 0.00
94913, 0.88
94914, 0.23
94915, 0.29
94916, 0.12
94917, 0.17
94918, 0.21
94919, 0.53
94920, 0.10
94921, 0.06
94922, 0.51
94923, 0.24
94924, 0.24
94925, 0.17
94926, 0.33
94927, 0.14
94928, 0.00
94929, 0.38
94930, 0.59
94931, 0.15
94932, 0.13
94933, 0.11
94934, 0.08
94935, 0.30
94936, 0.28
94937, 0.08
94938, 0.24
94939, 0.26
94940, 0.49
94941, 0.33
94942, 0.28
94943, 0.65
94944, 0.37
94945, 0.54
94946, 0.23
94947, 0.29
94948, 0.25
94949, 0.56
94950, 0.36
94951, 0.59
94952, 0.65
94953, 0.11
94954, 0.23
94955, 0.10
94956, 0.01
94957, 0.12
94958, 0.11
94959, 0.22
94960, 0.13
94961, 0.74
94962, 0.69
94963, 0.25
94964, 0.34
94965, 0.77
94966, 0.50
94967, 0.49
94968, 0.14
94969, 0.32
94970, 0.21
94971, 0.38
94972, 0.37
94973, 0.65
94974, 0.34
94975, 0.72
94976, 0.09
94977, 0.16
94978, 0.39
94979, 0.46
94980, 0.44
94981, 0.49
94982, 0.87
94983, 0.68
94984, 0.38
94985, 0.49
94986, 0.05
94987, 0.71
94988, 0.06
94989, 0.68
94990, 0.23
94991, 0.79
94992, 0.01
94993, 0.68
94994, 0.75
94995, 0.74
94996, 0.05
94997, 0.31
94998, 0.11
94999, 0.37
95000, 0.71
95001, 0.00
95002, 0.43
95003, 0.68
95004, 0.77
95005, 0.68
95006, 0.22
95007, 0.06
95008, 0.22
95009, 0.65
95010, 0.37
95011, 0.02
95012, 0.23
95013, 0.28
95014, 0.15
95015, 0.34
95016, 0.58
95017, 0.21
95018, 0.44
95019, 0.52
95020, 0.48
95021, 0.07
95022, 0.11
95023, 0.09
95024, 0.21
95025, 0.22
95026, 0.09
95027, 0.45
95028, 0.22
95029, 0.49
95030, 0.40
95031, 0.75
95032, 0.33
95033, 0.50
95034, 0.52
95035, 0.44
95036, 0.31
95037, 0.13
95038, 0.31
95039, 0.52
95040, 0.39
95041, 0.78
95042, 0.48
95043, 0.67
95044, 0.26
95045, 0.98
95046, 0.08
95047, 0.21
95048, 0.29
95049, 0.46
95050, 0.36
95051, 0.00
95052, 0.52
95053, 0.35
95054, 0.57
95055, 0.76
95056, 0.32
95057, 0.15
95058, 0.20
95059, 0.26
95060, 0.27
95061, 0.14
95062, 0.04
95063, 0.36
95064, 0.04
95065, 0.08
95066, 0.59
95067, 0.93
95068, 0.28
95069, 0.16
95070, 0.46
95071, 0.53
95072, 0.00
95073, 0.20
95074, 0.21
95075, 0.51
95076, 0.60
95077, 0.06
95078, 0.25
95079, 0.68
95080, 0.08
95081, 0.31
95082, 0.17
95083, 0.24
95084, 0.14
95085, 0.37
95086, 0.44
95087, 0.08
95088, 0.00
95089, 0.57
95090, 0.41
95091, 0.59
95092, 0.57
95093, 0.04
95094, 0.79
95095, 0.67
95096, 0.38
95097, 0.33
95098, 0.64
95099, 0.85
95100, 0.36
95101, 0.81
95102, 0.02
95103, 0.10
95104, 0.19
95105, 0.33
95106, 0.22
95107, 0.36
95108, 0.21
95109, 0.93
95110, 0.56
95111, 0.32
95112, 0.68
95113, 0.58
95114, 0.04
95115, 0.09
95116, 0.17
95117, 0.66
95118, 0.00
95119, 0.17
95120, 0.17
95121, 0.01
95122, 0.35
95123, 0.07
95124, 0.04
95125, 0.50
95126, 0.30
95127, 0.00
95128, 0.14
95129, 0.00
95130, 0.13
95131, 0.14
95132, 0.18
95133, 0.55
95134, 0.21
95135, 0.35
95136, 0.63
95137, 0.73
95138, 0.04
95139, 0.40
95140, 0.41
95141, 0.24
95142, 0.08
95143, 0.06
95144, 0.78
95145, 0.03
95146, 0.10
95147, 0.16
95148, 0.59
95149, 0.26
95150, 0.09
95151, 0.85
95152, 0.50
95153, 0.13
95154, 0.39
95155, 0.32
95156, 0.10
95157, 0.42
95158, 0.25
95159, 0.36
95160, 0.32
95161, 0.33
95162, 0.21
95163, 0.01
95164, 0.64
95165, 0.27
95166, 0.19
95167, 0.34
95168, 0.62
95169, 0.34
95170, 0.77
95171, 0.32
95172, 0.08
95173, 0.21
95174, 0.74
95175, 0.33
95176, 0.17
95177, 0.33
95178, 0.15
95179, 0.29
95180, 0.69
95181, 0.56
95182, 0.31
95183, 0.35
95184, 0.05
95185, 0.27
95186, 0.22
95187, 0.50
95188, 0.38
95189, 0.10
95190, 0.00
95191, 0.14
95192, 0.51
95193, 0.69
95194, 0.19
95195, 0.11
95196, 0.80
95197, 0.19
95198, 0.06
95199, 0.12
95200, 0.30
95201, 0.30
95202, 0.27
95203, 0.80
95204, 0.72
95205, 0.17
95206, 0.34
95207, 0.15
95208, 0.53
95209, 0.37
95210, 0.37
95211, 0.20
95212, 0.42
95213, 0.43
95214, 0.08
95215, 0.33
95216, 0.72
95217, 0.23
95218, 0.35
95219, 0.29
95220, 0.43
95221, 0.19
95222, 0.46
95223, 0.49
95224, 0.51
95225, 0.00
95226, 0.28
95227, 0.20
95228, 0.34
95229, 0.13
95230, 0.49
95231, 0.37
95232, 0.30
95233, 0.33
95234, 0.33
95235, 0.37
95236, 0.63
95237, 0.29
95238, 0.75
95239, 0.54
95240, 0.09
95241, 0.14
95242, 0.76
95243, 0.28
95244, 0.10
95245, 0.15
95246, 0.21
95247, 0.15
95248, 0.54
95249, 0.15
95250, 0.43
95251, 0.38
95252, 0.52
95253, 0.41
95254, 0.57
95255, 0.60
95256, 0.38
95257, 0.35
95258, 0.64
95259, 0.29
95260, 0.31
95261, 0.39
95262, 0.32
95263, 0.52
95264, 0.61
95265, 0.69
95266, 0.09
95267, 0.62
95268, 0.22
95269, 0.06
95270, 0.20
95271, 0.25
95272, 0.08
95273, 0.34
95274, 0.40
95275, 0.60
95276, 0.21
95277, 0.32
95278, 0.18
95279, 0.37
95280, 0.73
95281, 0.34
95282, 0.03
95283, 0.20
95284, 0.17
95285, 0.45
95286, 0.14
95287, 0.56
95288, 0.28
95289, 0.17
95290, 0.55
95291, 0.11
95292, 0.28
95293, 0.44
95294, 0.10
95295, 0.13
95296, 0.19
95297, 0.47
95298, 0.65
95299, 0.30
95300, 0.70
95301, 0.24
95302, 0.39
95303, 0.24
95304, 0.50
95305, 0.10
95306, 0.24
95307, 0.04
95308, 0.08
95309, 0.44
95310, 0.45
95311, 0.59
95312, 0.37
95313, 0.01
95314, 0.58
95315, 0.49
95316, 0.40
95317, 0.30
95318, 0.05
95319, 0.21
95320, 0.57
95321, 0.32
95322, 0.08
95323, 0.20
95324, 0.04
95325, 0.38
95326, 0.16
95327, 0.30
95328, 0.14
95329, 0.28
95330, 0.06
95331, 0.57
95332, 0.03
95333, 0.61
95334, 0.40
95335, 0.24
95336, 0.32
95337, 0.33
95338, 0.56
95339, 0.58
95340, 0.21
95341, 0.35
95342, 0.10
95343, 0.19
95344, 0.47
95345, 0.41
95346, 0.15
95347, 0.62
95348, 0.35
95349, 0.00
95350, 0.16
95351, 0.15
95352, 0.46
95353, 0.00
95354, 0.24
95355, 0.31
95356, 0.21
95357, 0.12
95358, 0.27
95359, 0.26
95360, 0.06
95361, 0.74
95362, 0.02
95363, 0.48
95364, 0.51
95365, 0.31
95366, 0.76
95367, 0.06
95368, 0.63
95369, 0.29
95370, 0.56
95371, 0.47
95372, 0.28
95373, 0.74
95374, 0.33
95375, 0.24
95376, 0.80
95377, 0.01
95378, 0.09
95379, 0.39
95380, 0.71
95381, 0.69
95382, 0.11
95383, 0.61
95384, 0.85
95385, 0.31
95386, 0.45
95387, 0.31
95388, 0.51
95389, 0.18
95390, 0.19
95391, 0.79
95392, 0.02
95393, 0.49
95394, 0.08
95395, 0.08
95396, 0.55
95397, 0.83
95398, 0.75
95399, 0.28
95400, 0.58
95401, 0.03
95402, 0.42
95403, 0.13
95404, 0.37
95405, 0.58
95406, 0.14
95407, 0.34
95408, 0.36
95409, 0.55
95410, 0.66
95411, 0.32
95412, 0.43
95413, 0.82
95414, 0.33
95415, 0.40
95416, 0.00
95417, 0.39
95418, 0.07
95419, 0.14
95420, 0.18
95421, 0.28
95422, 0.29
95423, 0.35
95424, 0.35
95425, 0.57
95426, 0.14
95427, 0.38
95428, 0.49
95429, 0.04
95430, 0.47
95431, 0.23
95432, 0.28
95433, 0.06
95434, 0.01
95435, 0.50
95436, 0.20
95437, 0.33
95438, 0.00
95439, 0.25
95440, 0.06
95441, 0.63
95442, 0.14
95443, 0.44
95444, 0.74
95445, 0.59
95446, 0.85
95447, 0.67
95448, 0.06
95449, 0.46
95450, 0.58
95451, 0.38
95452, 0.00
95453, 0.46
95454, 0.32
95455, 0.19
95456, 0.38
95457, 0.52
95458, 0.43
95459, 0.26
95460, 0.29
95461, 0.19
95462, 0.76
95463, 0.15
95464, 0.77
95465, 0.09
95466, 0.74
95467, 0.05
95468, 0.19
95469, 0.85
95470, 0.29
95471, 0.03
95472, 0.11
95473, 0.11
95474, 0.39
95475, 0.00
95476, 0.43
95477, 0.96
95478, 0.76
95479, 0.36
95480, 0.13
95481, 0.22
95482, 0.53
95483, 0.12
95484, 0.13
95485, 0.30
95486, 0.62
95487, 0.14
95488, 0.17
95489, 0.19
95490, 0.52
95491, 0.59
95492, 0.22
95493, 0.49
95494, 0.16
95495, 0.52
95496, 0.12
95497, 0.19
95498, 0.27
95499, 0.28
95500, 0.23
95501, 0.00
95502, 0.62
95503, 0.32
95504, 0.31
95505, 0.23
95506, 0.19
95507, 0.18
95508, 0.49
95509, 0.17
95510, 0.03
95511, 0.38
95512, 0.41
95513, 0.00
95514, 0.00
95515, 0.31
95516, 0.66
95517, 0.21
95518, 0.36
95519, 0.09
95520, 0.20
95521, 0.29
95522, 0.00
95523, 0.08
95524, 0.23
95525, 0.30
95526, 0.40
95527, 0.74
95528, 0.61
95529, 0.20
95530, 0.20
95531, 0.00
95532, 0.33
95533, 0.58
95534, 0.41
95535, 0.22
95536, 0.66
95537, 0.60
95538, 0.39
95539, 0.19
95540, 0.79
95541, 0.08
95542, 0.44
95543, 0.54
95544, 0.12
95545, 0.28
95546, 0.08
95547, 0.01
95548, 0.56
95549, 0.32
95550, 0.34
95551, 0.12
95552, 0.01
95553, 0.38
95554, 0.13
95555, 0.24
